song_name,artist,url,cluster
101 North,Tomahawk,spotify:track:5HUdkcQLZAm06eIaExaV6e,0
Circle of the Tyrants,Celtic Frost,spotify:track:4yHFEizJRvn5sC1ACuyLne,6
Loving The Alien - 2018 Remaster,David Bowie,spotify:track:7BajdQYAHjGjwVmddeRlUn,9
"In Death, A Song",Katatonia,spotify:track:3SMBtaU8cWxdnwbhgFrdIe,3
Nightmares By The Sea,Katatonia,spotify:track:2cJ55Si3Hn8SefDxiLdIbr,0
Black Session,Katatonia,spotify:track:5qaa1Uf80cOdwTbuNf13an,0
Queen,Perfume Genius,spotify:track:2M8wBym74tFeFtLYSNiMOX,0
I'm Still Standing,Elton John,spotify:track:1jDJFeK9x3OZboIAHsY9k2,9
I Guess That's Why They Call It The Blues,Elton John,spotify:track:23l1kVpqMVREiwU1YAlcr4,9
"The Celtic Soul Brothers (More, Please, Thank You)",Dexys Midnight Runners,spotify:track:2OevPbzo5e7IHSig0gE1cH,0
"The Celtic Soul Brothers (More, Please, Thank You)",The Emerald Express,spotify:track:2OevPbzo5e7IHSig0gE1cH,0
Let's Make This Precious,Dexys Midnight Runners,spotify:track:4r7JVARMZcLxJqVazirpvh,0
Let's Make This Precious,Kevin Rowland,spotify:track:4r7JVARMZcLxJqVazirpvh,0
Come On Eileen,Dexys Midnight Runners,spotify:track:5uzNa0SBGOe5pPnstWHMCt,0
"To Ride, Shoot Straight and Speak the Truth",Entombed,spotify:track:7H7wpazzRKnI3cZjRWiAOq,6
Can't Tell No One,Negative Approach,spotify:track:29YmXzZBlVJuEAmr6L8T77,3
Empire Falls,Primordial,spotify:track:214tCWNg6FXcTep7iKQWoL,6
Gallows Hymn,Primordial,spotify:track:4xNvOGQszKdnH1gGhytLzZ,4
Hung Up On My Baby,Isaac Hayes,spotify:track:7wEGeUzpPNnHKfOtSgYjG4,3
Lungs,Townes Van Zandt,spotify:track:03mJ4hZHYiGGqHfS7XUAwS,2
Bounce,System Of A Down,spotify:track:0oGVZDPXSEXZemd7AkaZ3P,3
Science,System Of A Down,spotify:track:6tKEKKx2FV8CLjqNSWXE1F,0
Walk This Way,Aerosmith,spotify:track:5SZ6zX4rOrEQferfFC2MfP,0
Love T.K.O.,Teddy Pendergrass,spotify:track:2oGn3OlWXAKxvFJa07HipY,3
Windfall - 2015 Remaster,Son Volt,spotify:track:52iyhfd6jgU2wYB8QIYs6t,9
Vincent O'Brien,M. Ward,spotify:track:6o6lvDTUKfuoCst8ondGbF,0
Outta My Head,M. Ward,spotify:track:2vWzAuT2hnsfHW8BWvbcMg,0
Let's Dance,M. Ward,spotify:track:4v5GqCTqfD781BUuGF4H5O,2
Crest,Stereolab,spotify:track:6R86HAJoZ7NtPm8iwgvJxp,6
Poison,Alice Cooper,spotify:track:5XcZRgJv3zMhTqCyESjQrF,3
High Passage/Low Passage,The Lord Weird Slough Feg,spotify:track:6Whd0HGkp8d9vFyK6rKqfk,0
The Final Gambit,The Lord Weird Slough Feg,spotify:track:5RbF9opsppffuSPs0PQTFb,1
Telegram Sam,T. Rex,spotify:track:6t2Jf5bEZkPfVJtsBNGgdd,3
A Dynasty From the Ice,Rotting Christ,spotify:track:5fWqmzQHxmfBVxf2k6JlX4,4
Nuclear Alchemy,Watain,spotify:track:7Mn6d9d2euXzAdJnfjuhqO,6
Alec Eiffel,Pixies,spotify:track:0ECEzvs4Sy49nYbvEFL3Xw,1
Head On,Pixies,spotify:track:3hzBfTfRIuJhV8UO70h7yZ,6
Letter to Memphis,Pixies,spotify:track:0X8aX9hOCK8EKCC3aUTXBf,0
Ire Fire,Made Out Of Babies,spotify:track:2NycIiCW1TGE5SEe16GgwM,6
Screamager,Therapy?,spotify:track:6AXZm9PDOhrG99M1dDBAbp,9
Nowhere,Therapy?,spotify:track:368RLF0YBCX8FyB4RGkaVq,9
I Love L.A.,Randy Newman,spotify:track:1pJHnQCWY4hn8ZWuNJ75jt,9
Just Give Me a Reason (feat. Nate Ruess),P!nk,spotify:track:1mKXFLRA179hdOWQBwUk9e,9
Just Give Me a Reason (feat. Nate Ruess),Nate Ruess,spotify:track:1mKXFLRA179hdOWQBwUk9e,9
Try Me,DeJ Loaf,spotify:track:2CY92qejUrhyPUASawNVRr,3
Sear Me MCMXCIII,My Dying Bride,spotify:track:2kLIFARU4q1RIwHwCQUkpp,5
Your River,My Dying Bride,spotify:track:6FMcHZ5FuBpPkD4IHVyrM9,0
The Crown of Sympathy,My Dying Bride,spotify:track:09oRADk40MIOSAqkLMZ4fc,4
Obstacle 1,Interpol,spotify:track:7J7z5NYNlEwv5cIcjbNVHi,6
PDA,Interpol,spotify:track:4Jcg7RJGHyCOjvALY6NAkx,6
The New,Interpol,spotify:track:5bmLW1h16jxvCWHxnk7otj,6
83% Off Your Self Esteem,Latterman,spotify:track:0En6r2c6VPwebUtHzTwV7e,0
What Makes You Think You're the One - 2015 Remaster,Fleetwood Mac,spotify:track:2seqsVYFO7vHMPWIrAYSSf,9
Two Can Play That Game - Radio Edit,Bobby Brown,spotify:track:1gsnWXeNlbfoHpaGRi4oQ0,3
Two Can Play That Game - Radio Edit,K-Klass,spotify:track:1gsnWXeNlbfoHpaGRi4oQ0,3
Vastness And Sorrow,Wolves In The Throne Room,spotify:track:4CwnhY0OMmMA1S1Y0nIQaX,6
Cleansing,Wolves In The Throne Room,spotify:track:2Q5EO1fOy0XM8FVHXuXEHv,6
Revolution,Built To Spill,spotify:track:4tkRaRrdPqrWMbJpekkzWI,6
Get A Life,Built To Spill,spotify:track:66L8u5ZBs78vpzLDHCFURV,6
Dream Lover,Bobby Darin,spotify:track:1KLpjQFgubHI3GkAICCNH3,9
Iron Man,Black Sabbath,spotify:track:4BWtaaeVIRsR5HgLfuJAB9,0
War Pigs,Black Sabbath,spotify:track:3A4z42OKt6FV4tnGOL9Xda,0
I'm Livin' In Shame - Single Version (Mono),Diana Ross & The Supremes,spotify:track:2Gct2USvw3bS22n4325mCl,3
Superstar,Sonic Youth,spotify:track:5Cj23AaSw563kNzc2MszsH,6
Ultraviolence,Lana Del Rey,spotify:track:1y3r6RXiJZNBV1EI0NggpS,4
Money Power Glory,Lana Del Rey,spotify:track:7Ms58r8G6Y0r1XLtpwoGxN,3
Diamonds,Rihanna,spotify:track:6O20JhBJPePEkBdrB5sqRx,3
Stay,Rihanna,spotify:track:0GNI8K3VATWBABQFAzBAYe,2
Stay,Mikky Ekko,spotify:track:0GNI8K3VATWBABQFAzBAYe,2
I Wanna Be Your Dog,Uncle Tupelo,spotify:track:1oJXq65K86SpD8t6KERScG,0
Shackled To Guilt,Anata,spotify:track:0ABszyc6ZwiWILesGKXNnZ,6
Complicated,Avril Lavigne,spotify:track:5o4cq6gKFAbR1V7wITwB7n,0
Call From The Grave,Bathory,spotify:track:2d77egagGyVq5rOtZ75Klb,6
Summer Here Kids,Grandaddy,spotify:track:4b4Tuk6G2znDpIIJU65DAk,3
I Wanna Destroy You,The Soft Boys,spotify:track:1VFVj2dCHgE26UmxwqBi61,0
Wet Pussycat,Unida,spotify:track:3veujXlGPIMuOTFJWPQocf,0
Wet Pussycat,Dozer,spotify:track:3veujXlGPIMuOTFJWPQocf,0
Ain't No Mountain High Enough,Marvin Gaye,spotify:track:7tqhbajSfrz2F7E1Z75ASX,9
Ain't No Mountain High Enough,Tammi Terrell,spotify:track:7tqhbajSfrz2F7E1Z75ASX,9
Disorder - 2007 Remaster,Joy Division,spotify:track:5fbQCQt91LsVgXusFS0CCD,6
Flatlands,Chelsea Wolfe,spotify:track:3diqzmavbWJdQiIuIbvoWt,5
Quantum Mystic,YOB,spotify:track:3L15DYYBWGPbMCiwUdyckM,6
Unsilent Death,Nails,spotify:track:17IcVzA7KAcXyIBk7MT9ut,6
Hey Cuz,The Afghan Whigs,spotify:track:6SkaGebBSYUXBn7XJ0c2em,6
I Am the Sticks,The Afghan Whigs,spotify:track:66fjpsKnW3I22BPwGLPpze,3
Belly Full of Hell,Planes Mistaken For Stars,spotify:track:2MAiQErrcBdNwGhNrgw8LO,1
Only You,Yazoo,spotify:track:15Mh8m2BGTUptR8yy7fNAS,2
Death On The Stairs,The Libertines,spotify:track:5Dc7axXinR3zkomCtQTj9j,0
Up The Bracket,The Libertines,spotify:track:5j3KU7D9dxolJu0kS2WHY4,0
I Get Along,The Libertines,spotify:track:19H4PbHnswHQDrj2j7H9sA,0
Uptight (Everything's Alright),Stevie Wonder,spotify:track:5q5q7yDHiVkBnaivsda4TN,3
I Hate Myself for Loving You,Joan Jett & the Blackhearts,spotify:track:2HXixVqzzm9rEUIMAWzshl,9
This Time,The Verve,spotify:track:2jGq02ChRHIiOeNIyeCBDS,3
When I'm With Him,Empress Of,spotify:track:4vBlxgG7iM8WwjLMHKpNkm,9
Don't Cry (Original),Guns N' Roses,spotify:track:0ZEhlT9v8CdOKu55zhYGv9,3
November Rain,Guns N' Roses,spotify:track:3YRCqOhFifThpSRFJ1VWFM,9
Pretty Tied Up (The Perils Of Rock N' Roll Decadence),Guns N' Roses,spotify:track:2hAt6y582UsTcwvCKTcTMs,1
Estranged,Guns N' Roses,spotify:track:46TYXxwJDYD9JLd2PQLrkO,6
You Could Be Mine,Guns N' Roses,spotify:track:09PTdECef2Uxix7ma0HCxs,6
The Wolf I Feed,Napalm Death,spotify:track:3vZbzwejIzLlyErsfGZZjG,6
Oxford Comma,Vampire Weekend,spotify:track:5nHRIKsXDwUpse9gzrAxLR,0
A-Punk,Vampire Weekend,spotify:track:5dKBaysNJtfpyNTRa5lqDb,0
Ain't Talkin' 'Bout Love - 2015 Remaster,Van Halen,spotify:track:6fybp4N6eW3bsFAvARxyVe,3
Hallelujah,Leonard Cohen,spotify:track:7yzbimr8WVyAtBX3Eg6UL9,4
Harnessed in Slums,Archers Of Loaf,spotify:track:2M9Sl3mxm6KsryO9hAKzkd,0
Together Again,Janet Jackson,spotify:track:1GrikfH0jDejDvrxo84n4P,0
Heartbeats,José González,spotify:track:3jQyadhLTxpxadQlkFh2b8,5
Transit (feat. David Sylvian),Fennesz,spotify:track:1XYrG94W9WH2gU202w8x4s,4
Transit (feat. David Sylvian),David Sylvian,spotify:track:1XYrG94W9WH2gU202w8x4s,4
Bullet Proof Cupid,Girls Against Boys,spotify:track:2RFXpdLUVQypXN4KLkCvpI,6
Billy's One Stop,Girls Against Boys,spotify:track:5LKYEMfVfS9BJl98nmukTZ,6
Jotunheim,Moonsorrow,spotify:track:52AQa7FPIDzaQ7OSJUIiuX,6
Passing Through,Cult Of Luna,spotify:track:5oHLzzwYBSjpBC7DT00Ttw,5
The One,Cult Of Luna,spotify:track:3VdDQztxdy2mgI84LBqunf,5
Total Eclipse of The Heart,Bonnie Tyler,spotify:track:4McRlwqJQIERlJFiJEgbP0,0
Since You Been Gone,Rainbow,spotify:track:4GeDRMFwoO3NOGMKXXRZmf,1
Bye Bye Love,The Everly Brothers,spotify:track:6oRHRkQigTzJ3KwpO3XOV6,9
The Wall,VHÖL,spotify:track:2Kgs3wsmdYBso555G4vGpV,6
Grace,VHÖL,spotify:track:3Ap3V7FvHcrfkQOemkUX7M,6
Illuminate,VHÖL,spotify:track:0xLsEaxJFcxPgJf0ipQw2h,6
Arising,VHÖL,spotify:track:17tIMSsFOsddkj8Ro075Af,6
Hotline Bling,Drake,spotify:track:2FBUoWkIuQXwayw2RNo5l6,0
Add It Up,Violent Femmes,spotify:track:3G19lVvFje61D7q1uG3QjD,8
Dacia Hiperboreana,Negură Bunget,spotify:track:458d9qeR2qV3RdEyTm7Wdl,6
Genesis,Grimes,spotify:track:48p1tayyXF3eh8E3Y4pXmK,3
The Day Before You Came,ABBA,spotify:track:6W26h4KbGUnEaav5VWIyJm,3
Someday I Will Treat You Good,Sparklehorse,spotify:track:0NLmRimhANdc9HuqhG7JJm,1
Ghost Of The Sun,Katatonia,spotify:track:3WKxVuSc8ks26clvXbUYsa,0
Burn The Remembrance,Katatonia,spotify:track:7JtZONUkxYt3QYmHMnUVrp,3
Voices,Koherent,spotify:track:0KGPeik0eanVVaSm8WBNwQ,3
Voices,Charli Brix,spotify:track:0KGPeik0eanVVaSm8WBNwQ,3
Supernaut,Black Sabbath,spotify:track:0qkm99RLAyoLBqWDc4fCF1,3
Angeleyes,ABBA,spotify:track:7rWgGyRK7RAqAAXy4bLft9,9
Mouth for War,Pantera,spotify:track:6rkeaQRCWZxwkjhyqgxjXi,3
A New Level,Pantera,spotify:track:5Tdx85q8KQIcIZJ9XoHblt,9
Fucking Hostile,Pantera,spotify:track:5RU50TPTgtxJLFNunUS2p5,3
Rise,Pantera,spotify:track:1GgdgDHlEdmwbCZLLzV4Ik,3
Wake up Boo!,The Boo Radleys,spotify:track:15RgdXlKJQTNMsR4hAzIGh,9
Find the Answer Within,The Boo Radleys,spotify:track:4zQOzTV3UUGw3TQU4wLYwa,0
You're Dead,Norma Tanega,spotify:track:72T5smavl9ONfOwI0gHf1A,3
Then He Kissed Me,The Crystals,spotify:track:5usNPz6U1acDrkUYekGYDY,9
Ice Cold Ice,Hüsker Dü,spotify:track:6NvNUUBC5WZVGuWvOW9wnE,0
Cenotaph,Bolt Thrower,spotify:track:59mAOFlD6Qg0ygG5l3BdCS,6
Just So You Know,American Head Charge,spotify:track:07TwX5DB1dq9tJ1L7z77qb,1
Acheron/Unearthing the Orb,The Sword,spotify:track:6RWusdgpjG36chjMlFX2KA,6
Tres Brujas,The Sword,spotify:track:43cEFXQjvbNRGqB42zKTl2,0
I See Through You,Uncle Acid & The Deadbeats,spotify:track:6ngzbtL0bMpvVQdNwU6o99,6
Walk,Foo Fighters,spotify:track:76Je5Wklky23mVoxiRszcN,9
Watching from a Distance,Warning,spotify:track:19EvAOEGkpdfXcSQTBDbxS,3
Footprints,Warning,spotify:track:3wxS2bVpxqDZl5V7uFwH3e,0
It Ain’t Gonna Save Me,Jay Reatard,spotify:track:2SW0eGJ2TYBJdhms9p8z3a,0
Waterloo,ABBA,spotify:track:3Dy4REq8O09IlgiwuHQ3sk,9
We Are Your Friends - Justice Vs Simian,Justice,spotify:track:49ErwcBYfYRPNBdRuPvpYA,3
We Are Your Friends - Justice Vs Simian,Simian,spotify:track:49ErwcBYfYRPNBdRuPvpYA,3
Pork And Beans,Weezer,spotify:track:5txH6topQylTHnb4lZMdQ1,9
Buddy Holly,Weezer,spotify:track:3mwvKOyMmG77zZRunnxp9E,9
Ain't It Fun,Dead Boys,spotify:track:0Ny0jG7RiWC2aSlLPs783b,3
CK Killer,Amen,spotify:track:7Ild0vpbTF27HAgbDnXDnh,1
Justified,Amen,spotify:track:5i9OgFsAAyWZ3LuNQd8lus,1
Here's The Poison,Amen,spotify:track:2FtARhFUBexzZXCjBGQ0es,1
Gardenia,Kyuss,spotify:track:0StO1AR9wWQ5SmGPKklV5u,6
Demon Cleaner,Kyuss,spotify:track:3HzOTfm6FVu4qXRDDdT3t0,6
West Side Story: Act I: America,Leonard Bernstein,spotify:track:1RZ6jzlPeEaDeKYe7IJ792,4
West Side Story: Act I: America,West Side Story Ensemble (Original Motion Picture Soundtrack),spotify:track:1RZ6jzlPeEaDeKYe7IJ792,4
West Side Story: Act I: America,Johnny Green,spotify:track:1RZ6jzlPeEaDeKYe7IJ792,4
History Chimes,Echo & the Bunnymen,spotify:track:5m5W80yAvqnfbg8BpdoHMk,2
History Chimes,Alan Douglas,spotify:track:5m5W80yAvqnfbg8BpdoHMk,2
History Chimes,Mixed By: Alan Douglas,spotify:track:5m5W80yAvqnfbg8BpdoHMk,2
What a Waster,The Libertines,spotify:track:7rsUze1Nt7cdUJhWOEK9Mh,3
Whatever,Oasis,spotify:track:6VZB1TeJjeaCVC9yMmTIhN,1
Over Jordan,Papa M,spotify:track:2XMPOKIxzv6FwAUek3wGoX,2
Image of Control (II),Sumac,spotify:track:66cMGk7UfCbR8ziN4qNJr5,6
What's Going On,Marvin Gaye,spotify:track:34b3a3Pz9Jlz0092LMyNAB,1
Roll With It,Oasis,spotify:track:3Byhgg2myPVhAHa60Oh4xM,3
Wonderwall,Oasis,spotify:track:79RUMZfMNMpqZnswovvTqv,0
Don't Look Back In Anger,Oasis,spotify:track:3ixTiPABjqkBKPocxq6oIe,0
Bathysphere,Cat Power,spotify:track:17GVAzk0t803We0Gxag1qq,2
Betrayed by Light,Young And In The Way,spotify:track:3GTCUGClzcbrOasfczYpxe,6
Where Greater Men Have Fallen,Primordial,spotify:track:3cn79MOfraSsCHdeOYm65b,0
Before the Creation of Time,Unleashed,spotify:track:1SvsK5tkR5R73DOAcsW8wz,1
Start Choppin',Dinosaur Jr.,spotify:track:7yThIhNzpgDBIGoL2y1y6u,9
Sheena Is a Punk Rocker - 2009 Remaster,Ramones,spotify:track:0YtWcn3sML3TB8Wo4qcKd0,0
Beat City,The Raveonettes,spotify:track:1UJG3ZmpRWYVlAKD1NhnJU,1
Breather,Chapterhouse,spotify:track:4rbKtilX985FyoAnHrzCdH,1
Dead Leaves and the Dirty Ground,The White Stripes,spotify:track:3gRXKMjeXBSSxHfl9rfETO,3
Fell In Love With a Girl,The White Stripes,spotify:track:1yjr0GeoqGPejLg5P9g8Qe,1
I Was a Teenage Anarchist,Against Me!,spotify:track:5UwGMbEKlvXFj7DXI1d0P1,9
Pink Maggit,Deftones,spotify:track:0FrT8a39eo6siL1yIxVGTP,4
As A Womb,Altar Of Plagues,spotify:track:7CuDbjCvf35DzFidoMtM3X,6
Hold Your Children Close and Pray for Oblivion,Anaal Nathrakh,spotify:track:075jSmV95NQJxazrAEVda1,1
"December, 1963 (Oh What a Night!)",Frankie Valli & The Four Seasons,spotify:track:1hQFF33xi8ruavZNyovtUN,9
Wichita Lineman - Remastered 2001,Glen Campbell,spotify:track:6V9VCm1zOY2lGR80RehJ9i,2
Stages,40 Watt Sun,spotify:track:7bUdhJputL6DNAit75PYMk,3
Darlin' - Remastered 2001,The Beach Boys,spotify:track:4BcAcEbp6j6luowfAliUfW,9
The Child Must Die,Watain,spotify:track:55hMlYUoKBRCYRKE9fCxF5,6
They Rode On,Watain,spotify:track:4vK7YxgpYLEU97fA3M3EeI,4
Outlaw,Watain,spotify:track:3ejrv9IbaXAVYcRJVbzmZN,6
Wild in the Streets,Circle Jerks,spotify:track:4BZLAm5rqqChHZlBlHuSMV,0
Black Is The Color Of My True Love's Hair - Live In New York/1964,Nina Simone,spotify:track:1KBCVBuIeC60AqIOad0pJD,4
Rosalita (Come Out Tonight),Bruce Springsteen,spotify:track:4Z80C8NlDd1AO4axf1O3n0,9
Never Forget You,Noisettes,spotify:track:3xxmjMvJsSR3L7mUOxP9QA,9
Windowlicker,Aphex Twin,spotify:track:60Pe9j2pCBa4Zp4ztf5nhd,0
"Winter's Gate, Pt. 1",Insomnium,spotify:track:4DdaBiCoNPZwQxBWHA4rPG,8
"Winter's Gate, Pt. 2",Insomnium,spotify:track:3Ivfmex71BM9J8wl3GaXH2,1
Beyond The Dark Sun,Wintersun,spotify:track:2lEX30TMpHmvvqgbnGLNci,1
Modern Love,The Last Town Chorus,spotify:track:4ximuBpnd6SQhfhca8mR7D,2
Open,The Cure,spotify:track:21BxZ4jL908jasBK4t1HqU,3
Trust,The Cure,spotify:track:5nLm64g8n5cremnDIXQXhx,2
A Letter To Elise,The Cure,spotify:track:7mEGddVRDdESAibWOnbXoA,9
Cut,The Cure,spotify:track:7zfWLBusOcdVFBb0LhNSH5,1
Seer,Witch,spotify:track:2elF1O0Cz9SfXgkj96cUZE,6
Rip Van Winkle,Witch,spotify:track:0ozrhXlJFHRnHbklGertq6,6
With Hearts Toward None I,Mgła,spotify:track:4lW3aO52NEh4rDCYQDWjSv,6
With Hearts Toward None III,Mgła,spotify:track:0gWN77RJtHIT2rrJBrDqid,6
With Hearts Toward None VII,Mgła,spotify:track:4xO904zD4tRaOs6tLHSNDk,6
With No Human Intervention,Aborym,spotify:track:6eLZOwUx4VUJKpkIGgNwNz,1
Feel the Pain,Dinosaur Jr.,spotify:track:28c4nfBHdb3xviamRCEsIe,9
Every You Every Me,Placebo,spotify:track:3tRv4ZYZimrL27flnjgeR6,6
The Hand That Feeds,Nine Inch Nails,spotify:track:4L5r9XNiWJ7cbqcIiNvVes,9
Death's Edifice,Wode,spotify:track:0NrHLAtqybNhmGVWkuF73V,6
Trails of Smoke,Wode,spotify:track:1xdrHqUsNUhEdnXdjhfB0t,6
Cloaked in Ruin,Wode,spotify:track:2h6HpIIvdOdCpEMz3vfJLT,6
Alma Mater,Moonspell,spotify:track:6aY8pSRwrJ9IjPAzr0dd0S,4
Eyemaster,Entombed,spotify:track:5wkQ7sIvr7eigcWmrTjDiO,6
Wolverine Blues,Entombed,spotify:track:10OhsHdNA4TiSF6VSp1uTt,4
Is It In You?,The Charlatans,spotify:track:5x7SHlWYO9RpxckyBrAGSA,6
Fall At Your Feet,Crowded House,spotify:track:1Yc2k9b9PNZSB6P5S53SPC,2
Weather With You,Crowded House,spotify:track:6tXnRSvuNgOq4QcxpIN54r,9
Lightning & Snow,Woods Of Ypres,spotify:track:0WZWSfFk5iAReQGfIXzCj8,3
Verdelet,Akercocke,spotify:track:3aFUueKv5S9mr0v4x6MB0s,0
Fear Of Napalm,Terrorizer,spotify:track:3dfO5e6kvudYYQwWiLbBoo,6
Rhesus Negative,Blanck Mass,spotify:track:4HOErmoCPlxIKDoRPhEWUO,6
Please,Blanck Mass,spotify:track:79Z49RhdzGB8XzGU4TOamJ,6
World Painted Blood,Slayer,spotify:track:2eL4fMDIeDwwBxa3FXJ43J,0
Worlds Apart,...And You Will Know Us by the Trail of Dead,spotify:track:6KPr6p6a5HZJnhbrvIovm2,4
Caterwaul,...And You Will Know Us by the Trail of Dead,spotify:track:1VWsraSwF94tqYdHf4ZzVQ,1
Worlds Beyond the Veil,Mithras,spotify:track:0ZSUlcYGBwmYAXTaAoVMwS,6
Wreck,Homewrecker,spotify:track:0xN0bTzeTuLYQ6I8seQLwg,1
Grounded,Pavement,spotify:track:1TEVi75SYaiZh5aHmxuQMN,0
In My Arms,Kylie Minogue,spotify:track:45TyDwIRFFSib4HMkRmBPx,3
Wow,Kylie Minogue,spotify:track:7xjut3yY1qOBy5Fi1egX0i,9
Endless Cycle Of Violence,Cephalic Carnage,spotify:track:5lD4s0veoFu3Fsyay9MmZQ,8
Kill All Hippies,Primal Scream,spotify:track:3cp3OA33r1KKgQjFehvDLU,6
New Math,Drive Like Jehu,spotify:track:6lSqeJ5a8OS1REwIm5OABR,6
I Am Trying to Break Your Heart,Wilco,spotify:track:3HWxpLKnTlz6jE3Vi5dTF2,2
Radio Cure,Wilco,spotify:track:5y4MDqm1PYa2T1vT6vboJI,2
Ashes of American Flags,Wilco,spotify:track:1BI3TOb107VToPovrraoU2,2
Heavy Metal Drummer,Wilco,spotify:track:4xmeLj3uVcoAwgDtwM4MbG,9
Psalms Alive,Baroness,spotify:track:610dXFO57RIE2PhaWmhHi5,0
Flesh-Coloured Anti-Aircraft Alarm,Amon Düül II,spotify:track:71NnVTjYkK4DtCp6nf9ciG,6
Archangels Thunderbird,Amon Düül II,spotify:track:0oshIsMu5i5E2wTBIj9NxF,1
Good Woman,Cat Power,spotify:track:3Y79ZkD0H0AkHukqfSMkbg,2
Maybe Not,Cat Power,spotify:track:2WEMLmGP6s5ZLccFD8lQGA,2
Last Light,Converge,spotify:track:4Sog5maLqQOMCXMUl8N7uQ,1
Eagles Become Vultures,Converge,spotify:track:0ou0ZBbmfP8rwz8Mzv3WkO,1
First Light,Converge,spotify:track:7D8uBlsN5ZvEJ66WHjALY3,5
Pacific Theme,Broken Social Scene,spotify:track:03gKdAQAswBo7v4p8F1An4,9
Anthems For A Seventeen Year-Old Girl,Broken Social Scene,spotify:track:0VXp4zDspR993l2hIKW17g,2
Goin' Against Your Mind,Built To Spill,spotify:track:1rxz8AseGxCsYQDHyg4scv,6
Conventional Wisdom,Built To Spill,spotify:track:0pIwZXASU355a9QWM5vjNm,1
Rock & Roll Queen,The Subways,spotify:track:75lw5aYrDq0TJsbkqCPRIJ,3
Staring at the Sun,TV On The Radio,spotify:track:14R2hUgIr8eu1VogXoLqUk,0
Sonic Reducer,Dead Boys,spotify:track:678Fh7cIfN1sLqxsj5sc2G,3
Like Herod,Mogwai,spotify:track:3guyTyB179zPyB0TasrRwB,6
Romantic Rights,Death From Above 1979,spotify:track:2PKgrfkc1HRaN9FnGlz9o5,3
Just Like Heaven,Dinosaur Jr.,spotify:track:0RqPaIaU3ET7UKKujThMTT,0
When It's Over,Wipers,spotify:track:59RkLuqY3LSqK3rJGds6cP,6
You Will Never Be One of Us,Nails,spotify:track:3rjNoyEanqWA5znCy2rAdO,6
Get Away,Yuck,spotify:track:37uRvjD1JPmcxsFJGIhm33,0
Something I Learned Today,Hüsker Dü,spotify:track:523qoxtSZJE2io945dAkVk,9
Pink Turns to Blue,Hüsker Dü,spotify:track:1icyef1nNmLusODA03FLGf,6
Cortez the Killer - 2016 Remaster,Neil Young,spotify:track:3ZPLFD6mbw6hhu3g6S4EGl,3
Cortez the Killer - 2016 Remaster,Crazy Horse,spotify:track:3ZPLFD6mbw6hhu3g6S4EGl,3
In Yumen / Xibalba,Rotting Christ,spotify:track:3p9UYWnUy9NVDwg4myCFRe,6
Голос сталі,Nokturnal Mortum,spotify:track:3LDrup0VFNIsDiRbTeGXSX,6
Україна,Nokturnal Mortum,spotify:track:5RI2I0YbbKxMR2JOqcHyO9,1
From the Cradle to Enslave,Cradle Of Filth,spotify:track:14JG4VbsqeLsFuDJlkybOT,6
Clouds Over California,DevilDriver,spotify:track:21WIpZXepY9HA7NDwYiNaM,0
Cough Syrup,Butthole Surfers,spotify:track:46ou6i1u3b8Uu1KUzwKkAO,9
Activate,Vektor,spotify:track:3uyP6vw8h5rDb9ZNy0vtDI,6
All You Need Is Love - Remastered 2009,The Beatles,spotify:track:2Z8cY4QpZTFUZxCQCpvNe1,9
Love Me Like You,The Magic Numbers,spotify:track:2ijit5crURH5jhIc4YoKgA,9
Forever Lost,The Magic Numbers,spotify:track:0CIUacqGuohdes8fdIP4K3,9
This Wheel's On Fire,"Julie Driscoll, Brian Auger & The Trinity",spotify:track:26ADwZU5NiEq14qcdPbSTa,2
Heart It Races,Architecture In Helsinki,spotify:track:2NZfOz81OmkMnQmzu9n0ZL,0
So Lonely - Remastered 2003,The Police,spotify:track:3awlW6flEG4juGnGCduWw9,0
Holier Than Thou,OFF!,spotify:track:5bRBK3x59fqRbEWDKP2Ely,6
Cult of Starry Wisdom,Sulphur Aeon,spotify:track:7pN4PXovW1KjUdSeWJc98n,6
Indians,Anthrax,spotify:track:1fcyfC1KLSWVCIvALR5AxS,3
A World Unseen,Agrimonia,spotify:track:6zuXVC6NkDYLpHdVlQb92q,6
Winter Bane,Abbath,spotify:track:52cc27W3CNKpZ5c7VTYXrM,6
Angry Inch,Type O Negative,spotify:track:5gAF6KOAzjUxW60p91zIMo,8
Generation,Liturgy,spotify:track:6AqbYNueUljHHtSa22pJLS,6
Escaping the Fools,Spiritual Beggars,spotify:track:02JGn1PbNRGZFCx0dHK2II,6
Sedated,Spiritual Beggars,spotify:track:3VFkELytdK0XgfbZJEzlQy,6
My Girlfriend's Dead,The Vandals,spotify:track:2JzI278tX8YUCelGMZjPO8,9
Bricks Blood n' Guts,Complete Control,spotify:track:2blpKOrjc7gYGaEnKPXllm,0
Ashes To Ashes,Neon Christ,spotify:track:3XPed3SXXabSbXLkYLOk6C,4
Surf and Destroy,BL'AST!,spotify:track:2Gdrq1sRX7mesi12FaBiGg,3
1985,Carcass,spotify:track:5PPEHb0hTzMgEsEvYsJuQY,6
None Shall Pass,Aesop Rock,spotify:track:6h5Mjne0MzHEX4t9rEQN75,0
Daylight,Aesop Rock,spotify:track:3COHXcLRK9brRjMolzkD7Y,8
